ProductionID,LineID,ProductID,Date,Shift,Output,DefectiveUnits,DowntimeHours,Defective_Categories
14878,4,5,2020-07-02,Night,1543,47,0.94,"Material, Human Error, Machine"
14879,2,25,2020-02-15,Night,616,24,0.77,Process Issue
14880,2,17,2021-05-08,Night,1180,45,0.86,Human Error
14881,5,8,2020-10-21,Morning,1981,82,0.08,"Material, Machine"
14882,4,6,2020-09-06,Afternoon,1500,33,1.57,"Machine, Human Error, Material"
14883,1,35,2021-02-04,Morning,1281,24,1.42,"Material, Process Issue"
14884,1,52,2022-01-06,Morning,1088,19,1.7,"Human Error, Process Issue"
14885,1,30,2020-12-21,Night,1521,22,1.65,"Material, Process Issue"
14886,4,40,2022-02-08,Night,787,23,1.84,Machine
14887,4,48,2022-02-03,Afternoon,530,16,1.3,Human Error
14888,4,48,2021-10-22,Afternoon,1394,19,0.08,"Process Issue, Material, Machine"
14889,5,44,2022-05-03,Afternoon,1105,50,1.26,"Human Error, Machine, Material"
14890,2,30,2022-07-22,Night,1008,38,0.64,"Material, Machine, Human Error"
14891,3,40,2022-05-27,Afternoon,777,14,1.3,Process Issue
14892,3,48,2020-09-20,Morning,1925,65,0.79,"Human Error, Process Issue"
14893,4,28,2021-04-12,Afternoon,1928,22,1.35,Human Error
14894,2,32,2022-09-17,Afternoon,633,26,1.14,Material
14895,1,28,2020-03-26,Morning,1618,66,0.75,"Material, Process Issue, Human Error"
14896,4,13,2021-03-24,Afternoon,894,19,1.61,"Material, Human Error, Machine"
14897,5,10,2020-01-29,Afternoon,806,9,0.25,"Material, Process Issue"
14898,2,9,2020-11-02,Morning,1332,54,0.5,"Machine, Human Error, Material"
14899,1,21,2021-07-31,Afternoon,1842,53,1.43,"Machine, Material"
14900,1,2,2020-09-11,Night,1219,21,0.46,"Material, Process Issue, Human Error"
14901,4,11,2021-09-22,Afternoon,710,35,1.21,"Process Issue, Material"
14902,5,4,2021-06-05,Afternoon,679,23,0.31,Process Issue
14903,4,51,2022-10-01,Morning,1975,39,0.57,"Material, Process Issue, Human Error"
14904,2,16,2022-11-03,Night,1710,72,1.01,"Machine, Human Error"
14905,4,33,2020-03-21,Morning,724,7,0.83,"Material, Machine"
14906,3,52,2021-11-06,Night,1331,26,1.82,"Human Error, Process Issue, Material"
14907,1,10,2020-12-07,Night,1420,26,0.21,Machine
14908,4,50,2020-06-20,Morning,1318,34,0.43,Machine
14909,1,4,2022-05-22,Night,885,23,1.75,"Human Error, Machine, Process Issue"
14910,2,3,2022-03-27,Afternoon,523,11,0.27,Material
14911,1,1,2022-10-14,Night,1727,62,1.73,Material
14912,3,31,2022-03-30,Morning,1638,37,0.11,"Human Error, Machine"
14913,2,31,2022-09-04,Morning,1065,19,1.09,Process Issue
14914,1,18,2022-05-19,Night,1045,46,1.4,Machine
14915,1,46,2022-04-18,Morning,1660,66,2.0,"Machine, Process Issue"
14916,2,6,2021-01-01,Afternoon,1152,16,1.77,"Process Issue, Human Error"
14917,2,4,2020-11-09,Afternoon,1489,50,1.25,"Material, Process Issue, Human Error"
14918,4,40,2020-09-25,Night,670,15,1.37,Material
14919,1,23,2020-11-09,Morning,771,20,1.52,"Human Error, Machine, Process Issue"
14920,3,33,2020-05-30,Afternoon,776,29,1.77,Material
14921,3,22,2022-01-31,Night,1795,40,0.94,Human Error
14922,4,5,2020-12-04,Night,1522,73,0.58,"Process Issue, Human Error"
14923,4,24,2022-01-22,Night,1886,34,1.1,"Human Error, Material"
14924,4,52,2022-08-20,Afternoon,1814,74,1.77,"Machine, Process Issue"
14925,5,38,2020-02-26,Morning,1250,27,1.18,Machine
14926,1,32,2021-11-13,Night,1921,58,0.21,Human Error
14927,3,7,2020-10-18,Morning,1566,23,0.29,"Human Error, Process Issue, Material"
14928,4,19,2021-10-21,Night,742,11,1.81,"Machine, Material, Human Error"
14929,1,6,2021-05-14,Night,521,15,1.25,Material
14930,5,5,2021-05-03,Afternoon,1884,24,1.99,"Process Issue, Material, Human Error"
14931,4,37,2020-03-02,Afternoon,1589,48,0.69,"Human Error, Process Issue, Machine"
14932,2,13,2021-10-03,Afternoon,580,25,1.91,Material
14933,1,31,2022-12-30,Night,1234,42,1.84,Machine
14934,4,7,2021-12-27,Morning,1408,22,0.64,"Material, Human Error, Machine"
14935,2,33,2022-03-29,Afternoon,1698,65,1.48,"Material, Machine, Process Issue"
14936,1,2,2021-02-17,Morning,1496,19,1.64,"Human Error, Process Issue, Machine"
14937,3,4,2022-08-18,Night,1341,50,0.91,"Material, Human Error"
14938,4,38,2020-08-12,Afternoon,1361,23,1.2,"Process Issue, Machine, Material"
14939,4,37,2020-04-03,Night,942,19,1.74,"Process Issue, Material, Human Error"
14940,4,5,2022-01-01,Afternoon,1152,23,0.24,"Material, Machine"
14941,1,36,2021-12-09,Afternoon,1330,62,0.81,Material
14942,3,17,2020-04-30,Night,986,47,0.24,"Material, Machine, Human Error"
14943,3,40,2022-01-14,Afternoon,741,25,0.78,"Human Error, Machine"
14944,2,40,2020-03-21,Morning,522,19,0.36,"Process Issue, Human Error"
14945,4,20,2021-06-18,Night,771,26,1.5,"Material, Machine"
14946,4,8,2020-02-25,Afternoon,1963,58,1.49,"Machine, Material, Process Issue"
14947,3,23,2020-01-17,Morning,1075,11,0.73,Material
14948,4,32,2020-09-16,Afternoon,1346,42,0.72,Material
14949,4,25,2021-01-15,Night,1865,43,1.8,"Human Error, Machine, Material"
14950,1,49,2022-04-05,Morning,1595,58,1.25,Machine
14951,1,17,2020-10-21,Morning,1758,37,0.82,"Process Issue, Human Error"
14952,4,45,2021-06-05,Afternoon,1488,56,0.53,"Human Error, Machine, Material"
14953,3,48,2022-06-07,Night,1704,44,0.72,Material
14954,4,36,2020-05-15,Morning,852,39,1.16,Material
14955,5,24,2020-04-25,Afternoon,1202,23,1.95,Machine
14956,3,18,2022-03-11,Morning,1167,46,0.82,"Human Error, Material, Process Issue"
14957,4,22,2021-03-27,Morning,731,14,1.8,"Human Error, Machine, Process Issue"
14958,2,18,2022-11-19,Afternoon,1032,35,1.05,Material
14959,2,12,2022-11-28,Night,858,19,1.85,Human Error
14960,4,36,2022-12-05,Night,1381,25,1.62,"Machine, Material"
14961,1,2,2020-04-01,Night,1824,43,0.72,Machine
14962,2,36,2021-10-26,Night,508,23,1.37,"Machine, Human Error, Process Issue"
14963,4,23,2021-04-13,Morning,1419,53,0.68,Material
14964,2,51,2021-09-13,Afternoon,670,20,0.68,Machine
14965,1,43,2022-06-14,Night,1153,48,1.68,Material
14966,4,51,2022-06-16,Morning,1813,38,0.73,"Human Error, Machine, Material"
14967,3,40,2021-01-18,Morning,1505,60,1.7,"Human Error, Material, Machine"
14968,1,33,2022-06-16,Afternoon,1459,46,0.87,"Process Issue, Human Error"
14969,2,49,2020-08-27,Night,1371,35,0.88,Machine
14970,5,40,2022-03-25,Afternoon,741,25,1.97,"Human Error, Process Issue"
14971,1,37,2020-10-20,Morning,689,17,1.73,"Human Error, Material"
14972,4,30,2022-02-23,Afternoon,1756,49,1.99,"Material, Machine"
14973,1,40,2021-10-27,Afternoon,1867,41,0.22,Machine
14974,4,4,2022-05-28,Night,1593,53,1.38,"Process Issue, Human Error"
14975,1,3,2020-02-18,Night,1746,75,1.33,Human Error
14976,2,14,2020-08-10,Night,1499,54,1.61,"Process Issue, Human Error, Machine"
14977,2,36,2022-07-18,Night,1837,72,1.49,"Machine, Human Error, Process Issue"
14978,2,44,2020-11-17,Afternoon,1874,44,0.16,"Human Error, Material, Machine"
14979,2,16,2020-05-05,Night,1348,46,0.21,"Human Error, Material"
14980,1,4,2020-09-06,Afternoon,1042,15,1.61,Machine
14981,1,36,2022-03-14,Morning,506,19,1.79,Human Error
14982,1,28,2022-01-26,Night,1122,17,1.86,"Machine, Material, Process Issue"
14983,3,12,2021-11-12,Night,712,20,1.9,"Machine, Human Error"
14984,4,21,2022-03-15,Night,1251,56,2.0,"Process Issue, Machine"
14985,2,25,2020-06-05,Morning,1646,23,1.26,"Machine, Process Issue, Material"
14986,5,18,2021-07-08,Morning,1719,55,0.07,"Machine, Human Error, Process Issue"
14987,3,34,2020-10-08,Night,2000,96,0.08,"Material, Human Error"
14988,2,37,2021-09-17,Morning,1539,59,0.55,"Machine, Human Error, Material"
14989,4,47,2022-02-22,Morning,1138,56,1.98,Machine
14990,5,49,2022-08-19,Night,601,25,1.51,"Human Error, Material, Machine"
14991,4,37,2020-02-09,Afternoon,1698,71,0.42,Human Error
14992,4,33,2021-05-26,Afternoon,674,25,1.84,Material
14993,5,50,2022-01-16,Afternoon,520,22,1.26,Material
14994,2,29,2021-03-30,Night,1538,63,0.23,"Human Error, Machine, Process Issue"
14995,1,14,2021-11-18,Afternoon,786,18,0.3,"Process Issue, Human Error, Machine"
14996,3,12,2022-06-13,Night,597,21,0.52,"Machine, Human Error, Process Issue"
14997,3,12,2020-12-16,Morning,1685,45,0.34,"Machine, Material, Process Issue"
14998,2,32,2022-08-28,Morning,1544,70,0.05,"Human Error, Material, Process Issue"
14999,2,17,2022-04-07,Night,1622,36,0.73,Machine
15000,2,36,2022-05-04,Afternoon,877,37,1.83,"Human Error, Material"
15001,1,16,2022-07-13,Morning,1559,25,1.71,"Human Error, Process Issue"
15002,1,50,2022-10-01,Morning,1793,74,1.52,"Process Issue, Material, Machine"
15003,4,24,2022-06-07,Afternoon,1364,16,1.47,"Process Issue, Machine"
15004,3,38,2020-10-13,Afternoon,1743,85,1.38,Material
15005,3,34,2020-04-10,Morning,577,14,1.76,"Process Issue, Human Error"
15006,1,39,2021-06-07,Afternoon,1026,10,0.96,"Material, Human Error"
15007,1,12,2020-07-17,Morning,1834,19,1.37,"Material, Process Issue, Machine"
15008,2,46,2020-09-03,Morning,1306,60,1.33,"Human Error, Material, Process Issue"
15009,2,4,2020-05-14,Night,694,29,1.86,Material
15010,5,50,2022-08-27,Afternoon,1601,68,1.94,Process Issue
15011,4,32,2022-07-17,Afternoon,560,10,0.87,"Human Error, Process Issue, Material"
15012,3,29,2022-01-04,Night,906,10,0.55,Process Issue
15013,1,47,2020-01-07,Morning,1614,23,1.14,"Machine, Material"
15014,4,8,2022-03-30,Afternoon,1516,53,0.17,Material
15015,3,17,2020-09-10,Afternoon,505,22,1.25,Human Error
15016,1,18,2021-10-11,Night,543,12,0.34,"Process Issue, Material, Machine"
15017,1,3,2020-10-11,Night,1973,33,1.82,Human Error
15018,2,51,2022-01-26,Afternoon,1967,45,1.68,"Material, Machine, Human Error"
15019,4,9,2021-11-28,Night,1367,59,0.52,"Material, Human Error"
15020,4,10,2020-10-28,Night,1521,49,0.39,"Machine, Material, Process Issue"
15021,1,23,2020-07-08,Afternoon,517,11,1.37,"Human Error, Machine"
15022,1,40,2021-05-27,Afternoon,943,47,0.66,Machine
15023,5,21,2021-05-03,Night,1610,41,1.44,"Human Error, Machine"
15024,4,43,2022-08-23,Night,1526,56,1.42,"Material, Machine, Human Error"
15025,3,15,2021-04-06,Morning,1686,33,0.62,"Human Error, Material, Machine"
15026,4,41,2022-04-05,Afternoon,1689,70,1.32,"Human Error, Machine"
15027,4,38,2021-11-12,Morning,1949,96,0.11,"Human Error, Material, Process Issue"
15028,1,39,2021-01-26,Morning,1389,58,0.73,"Material, Process Issue"
15029,3,11,2021-04-28,Morning,725,26,0.62,"Process Issue, Machine, Material"
15030,1,17,2020-12-04,Morning,1300,33,1.57,"Material, Process Issue"
15031,4,2,2021-08-08,Morning,695,24,0.05,"Human Error, Machine"
15032,4,52,2021-09-04,Morning,1149,57,1.6,"Process Issue, Machine, Material"
15033,3,18,2021-09-10,Night,855,34,1.96,"Human Error, Material"
15034,1,21,2021-06-13,Night,1061,39,0.0,"Material, Machine, Process Issue"
15035,4,8,2020-01-03,Morning,658,18,0.81,"Process Issue, Human Error"
15036,4,26,2020-01-10,Morning,1554,27,0.72,Machine
15037,1,10,2021-12-22,Afternoon,517,24,0.93,"Machine, Material, Process Issue"
15038,4,19,2022-04-03,Afternoon,678,23,0.25,Process Issue
15039,4,14,2020-10-13,Night,1510,19,0.28,"Material, Human Error"
15040,4,43,2021-12-30,Night,1167,47,0.72,"Machine, Human Error, Material"
15041,1,52,2020-11-26,Afternoon,1087,31,1.19,"Material, Process Issue"
15042,3,39,2021-10-30,Morning,1145,53,0.69,"Machine, Process Issue, Material"
15043,4,16,2022-07-22,Afternoon,642,32,0.68,"Material, Process Issue"
15044,3,8,2022-09-28,Afternoon,920,20,0.46,"Material, Human Error, Machine"
15045,3,13,2021-04-20,Morning,1627,79,0.7,"Material, Process Issue, Machine"
15046,1,19,2021-09-01,Morning,957,38,0.4,Process Issue
15047,5,27,2022-09-01,Morning,775,36,1.59,Machine
15048,3,45,2020-03-22,Morning,1193,32,1.61,"Process Issue, Machine, Material"
15049,4,46,2021-12-24,Morning,1171,41,0.68,"Human Error, Process Issue, Machine"
15050,4,30,2020-11-04,Morning,1455,41,1.9,"Material, Machine"
15051,1,17,2020-05-21,Night,538,9,0.56,Process Issue
15052,4,44,2020-10-15,Night,1117,34,0.61,"Human Error, Process Issue"
15053,4,43,2021-09-27,Afternoon,707,25,1.33,"Human Error, Process Issue, Material"
15054,1,38,2020-02-10,Morning,739,31,0.07,"Process Issue, Material"
15055,1,45,2021-12-31,Morning,842,16,1.41,"Machine, Human Error"
15056,4,35,2020-11-20,Night,1982,51,0.33,"Process Issue, Machine, Human Error"
15057,2,9,2020-06-15,Morning,1568,66,1.04,Machine
15058,4,17,2022-11-11,Night,1099,22,1.81,"Material, Process Issue, Human Error"
15059,1,27,2020-01-09,Morning,1404,68,1.82,Machine
15060,4,28,2022-09-18,Afternoon,1227,41,0.23,Machine
15061,3,20,2021-10-28,Morning,1798,75,1.96,"Process Issue, Human Error, Machine"
15062,4,14,2022-08-30,Night,626,8,0.27,"Human Error, Process Issue, Material"
15063,1,15,2020-09-10,Night,1174,31,0.91,"Process Issue, Human Error"
15064,3,9,2020-02-02,Morning,1244,39,1.93,Human Error
15065,4,40,2021-04-15,Night,748,30,0.24,"Process Issue, Material, Human Error"
15066,2,45,2020-05-31,Morning,1679,28,1.56,"Human Error, Material, Process Issue"
15067,1,33,2022-07-28,Night,560,8,1.21,Material
15068,3,49,2021-10-13,Afternoon,1802,85,0.78,Human Error
15069,4,22,2021-01-19,Morning,1907,63,1.06,"Human Error, Process Issue, Machine"
15070,3,24,2022-03-26,Afternoon,1359,17,1.74,"Machine, Material"
15071,4,8,2021-09-14,Night,750,24,1.97,"Material, Human Error"
15072,4,5,2021-07-10,Afternoon,1635,17,1.48,"Machine, Material, Process Issue"
15073,3,30,2020-12-07,Morning,575,13,1.28,"Human Error, Machine, Material"
15074,4,15,2020-09-18,Night,558,11,1.51,"Machine, Human Error, Material"
15075,5,15,2022-02-16,Night,731,29,0.21,"Human Error, Process Issue"
15076,1,45,2020-06-17,Afternoon,1400,22,1.08,Machine
15077,1,5,2022-12-05,Night,1887,19,1.44,Human Error
15078,4,26,2022-04-27,Afternoon,951,15,1.37,Process Issue
15079,4,18,2020-01-24,Morning,1778,19,1.45,"Machine, Process Issue"
15080,4,2,2021-01-10,Afternoon,1964,72,1.59,"Human Error, Machine"
15081,4,41,2020-07-11,Night,1385,40,1.74,"Human Error, Machine, Material"
15082,4,9,2021-07-12,Afternoon,1836,63,0.49,"Machine, Material"
15083,5,4,2020-02-27,Morning,842,19,1.3,"Process Issue, Material"
15084,4,15,2020-02-10,Morning,936,25,1.83,"Material, Machine"
15085,4,3,2020-07-31,Morning,933,23,0.03,"Material, Machine"
15086,2,21,2021-12-19,Morning,1070,13,1.12,"Process Issue, Material, Human Error"
15087,4,37,2021-02-13,Afternoon,956,42,0.87,"Material, Human Error, Machine"
15088,5,14,2021-01-04,Morning,1952,48,0.47,Human Error
15089,4,40,2020-06-03,Morning,1048,12,0.86,"Material, Process Issue"
15090,2,43,2022-01-25,Night,1389,61,0.69,"Process Issue, Material"
15091,2,7,2022-07-17,Afternoon,1774,61,1.96,"Human Error, Process Issue"
15092,2,29,2021-02-03,Morning,1688,33,0.25,"Human Error, Material, Process Issue"
15093,2,51,2022-07-12,Afternoon,1375,50,0.96,"Process Issue, Material, Machine"
15094,5,35,2021-12-20,Night,951,38,0.4,Human Error
15095,1,34,2021-01-23,Morning,1950,29,1.29,Material
15096,4,7,2021-12-15,Afternoon,650,9,0.99,"Machine, Human Error"
15097,3,24,2021-12-15,Night,1808,53,0.18,"Machine, Material, Human Error"
15098,3,21,2021-04-12,Morning,1184,16,0.17,"Machine, Process Issue"
15099,4,34,2021-01-22,Morning,1584,51,1.72,"Machine, Process Issue"
15100,5,6,2020-03-10,Night,821,36,0.58,Machine
15101,5,47,2021-05-23,Afternoon,745,24,0.45,"Machine, Material"
15102,2,44,2022-06-14,Afternoon,747,22,1.82,"Machine, Human Error, Process Issue"
15103,5,46,2022-11-29,Morning,782,21,0.34,"Process Issue, Machine"
15104,3,2,2021-06-24,Morning,799,12,1.52,Human Error
15105,1,15,2022-09-17,Afternoon,961,16,0.76,"Process Issue, Human Error, Machine"
15106,1,17,2020-01-17,Morning,961,26,0.6,"Human Error, Material"
15107,4,9,2021-09-24,Night,1864,48,1.63,Machine
15108,4,50,2022-04-26,Night,779,19,0.58,Human Error
15109,1,21,2022-12-27,Afternoon,1607,66,0.5,"Process Issue, Machine"
15110,1,24,2022-03-31,Afternoon,1468,33,0.64,"Material, Human Error"
15111,2,10,2020-09-13,Afternoon,1856,27,0.15,Human Error
15112,5,32,2022-06-30,Afternoon,1508,66,1.66,Process Issue
15113,5,49,2022-08-27,Night,1898,34,0.73,"Process Issue, Machine"
15114,1,16,2021-01-29,Morning,1364,18,1.74,"Human Error, Material"
15115,2,24,2022-07-12,Morning,1140,57,1.98,Machine
15116,1,48,2021-08-04,Night,1065,33,1.12,"Human Error, Machine"
15117,4,1,2020-02-18,Afternoon,960,33,1.34,"Machine, Process Issue"
15118,5,27,2022-12-12,Night,1183,42,0.78,"Human Error, Machine, Material"
15119,3,6,2022-11-27,Afternoon,1959,94,1.43,"Process Issue, Material, Human Error"
15120,2,12,2021-01-13,Afternoon,1125,24,1.68,"Process Issue, Human Error, Material"
15121,4,39,2022-03-05,Night,1825,77,1.85,"Process Issue, Machine, Human Error"
15122,4,21,2020-06-25,Morning,1496,42,0.73,"Machine, Material"
15123,3,8,2020-04-08,Morning,539,6,1.34,Material
15124,1,41,2022-12-08,Morning,545,17,1.81,Material
15125,4,20,2021-03-16,Afternoon,1440,58,0.72,Machine
15126,1,19,2020-04-08,Morning,1416,63,0.09,"Human Error, Material, Machine"
15127,4,35,2022-04-23,Afternoon,1717,79,0.82,"Process Issue, Human Error"
15128,2,37,2022-08-20,Night,1739,64,0.04,Material
15129,2,29,2021-04-13,Night,1087,16,0.57,"Human Error, Process Issue, Machine"
15130,1,38,2022-05-15,Morning,1944,62,1.05,"Machine, Material, Process Issue"
15131,3,26,2020-06-26,Afternoon,645,11,0.82,Process Issue
15132,3,31,2021-02-08,Morning,1544,75,0.45,"Human Error, Material, Machine"
15133,2,4,2021-12-01,Night,990,11,0.74,"Process Issue, Machine"
15134,3,37,2020-03-30,Morning,1437,47,1.01,Machine
15135,2,21,2021-11-07,Morning,874,39,0.69,"Human Error, Process Issue"
15136,4,27,2021-01-10,Night,1226,29,0.72,"Machine, Material, Process Issue"
15137,2,31,2020-01-09,Morning,750,12,0.92,Process Issue
15138,1,31,2022-07-15,Night,1413,53,0.45,"Machine, Human Error"
15139,2,31,2020-04-28,Afternoon,1094,44,1.31,"Human Error, Machine, Process Issue"
15140,2,31,2021-07-02,Night,844,10,1.99,"Human Error, Process Issue"
15141,4,51,2022-02-26,Morning,943,22,0.29,"Process Issue, Material, Human Error"
15142,4,17,2020-06-16,Afternoon,1657,40,0.48,Material
15143,4,47,2020-11-03,Morning,1600,44,1.73,"Machine, Human Error"
15144,2,44,2021-06-07,Morning,1475,18,0.24,"Human Error, Material"
15145,1,20,2022-06-08,Night,1206,44,0.34,"Process Issue, Human Error, Material"
15146,3,8,2021-05-05,Night,1982,72,1.07,Process Issue
15147,2,43,2022-07-28,Morning,1451,28,1.5,Human Error
15148,2,3,2021-11-11,Morning,1013,32,0.4,"Machine, Human Error, Process Issue"
15149,2,12,2021-08-29,Morning,1333,18,1.89,"Human Error, Machine"
15150,4,38,2020-01-08,Night,1221,30,0.15,"Material, Process Issue, Machine"
15151,1,46,2021-11-10,Morning,534,15,0.27,"Material, Process Issue"
15152,5,39,2022-06-05,Night,701,26,0.13,"Machine, Process Issue, Material"
15153,5,48,2021-05-28,Afternoon,1936,58,0.99,"Material, Machine, Human Error"
15154,4,49,2022-10-15,Night,1227,50,0.7,"Material, Process Issue"
15155,5,21,2021-06-15,Afternoon,1939,26,0.39,Material
15156,3,20,2022-07-04,Night,1806,78,0.44,"Machine, Material, Process Issue"
15157,1,46,2021-12-20,Night,1915,22,0.84,"Machine, Process Issue"
15158,4,6,2020-10-01,Night,610,10,1.9,"Process Issue, Machine, Human Error"
15159,4,45,2022-10-10,Night,872,21,1.51,Human Error
15160,4,23,2021-05-21,Morning,1090,23,1.75,Human Error
15161,5,43,2020-05-13,Morning,769,12,0.42,Process Issue
15162,1,6,2022-06-29,Night,853,37,0.99,Material
15163,1,23,2020-05-17,Afternoon,1655,82,0.03,"Human Error, Machine, Material"
15164,4,10,2022-09-18,Afternoon,583,21,0.09,Process Issue
15165,4,50,2020-02-16,Afternoon,1613,78,1.59,"Process Issue, Human Error, Material"
15166,4,13,2022-12-15,Night,1051,33,0.92,"Human Error, Machine"
15167,4,47,2021-05-06,Morning,1594,54,0.4,Machine
15168,4,20,2022-10-09,Morning,1447,36,1.41,"Material, Human Error, Machine"
15169,4,34,2022-11-30,Night,1852,92,1.93,Machine
15170,3,46,2020-07-14,Morning,530,18,1.39,"Machine, Process Issue"
15171,1,34,2022-03-13,Night,1250,58,0.39,Machine
15172,4,26,2021-01-03,Afternoon,1367,51,1.23,Process Issue
15173,5,42,2022-01-29,Afternoon,1871,90,0.28,"Human Error, Material, Machine"
